domain,url,crux_rank,tech_signals,uses_issuu,uses_fliphtml5,uses_woo
roumel-law.com,https://www.roumel-law.com/,,WordPress|Divi,false,false,false
panelpur.com,https://www.panelpur.com/,,WordPress|Elementor,false,false,false
marthatberry.org,https://www.marthatberry.org/,,WordPress,false,false,false
parcheggiocasteldelmonte.it,https://www.parcheggiocasteldelmonte.it/,,WordPress,false,false,false
nortalu.pt,https://www.nortalu.pt/,,WordPress|Divi|Yoast SEO,false,false,false
rusticstomp.co.uk,https://www.rusticstomp.co.uk/,,WordPress|Divi|Yoast SEO,false,false,false
myfreshplans.com,https://www.myfreshplans.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
fornecedordepedra.pt,https://www.fornecedordepedra.pt/,,WordPress|Yoast SEO,false,false,false
globalmed.com.br,https://www.globalmed.com.br/,,WordPress,false,false,false
toyotapartsandservice.com,https://www.toyotapartsandservice.com/,,WordPress,false,false,false
lakelandmarine.co.nz,https://www.lakelandmarine.co.nz/,,WordPress|WooCommerce|Divi,false,false,true
salt10.com,https://www.salt10.com/,,WordPress,false,false,false
taiwantour.com.tw,https://www.taiwantour.com.tw/,,WooCommerce|WordPress|Elementor,false,false,true
ssco.net,https://www.ssco.net/,,WordPress|Divi,false,false,false
pacfast.com,https://www.pacfast.com/,,WordPress|Yoast SEO,false,false,false
murata-s.co.jp,https://www.murata-s.co.jp/,,WordPress,false,false,false
passeportpourmareussite.ca,https://www.passeportpourmareussite.ca/,,WordPress|Divi|Yoast SEO,false,false,false
skonsamt.se,https://www.skonsamt.se/,,WooCommerce|WordPress|Yoast SEO,false,false,true
maestriscicristallo.it,https://www.maestriscicristallo.it/,,WordPress|Elementor,false,false,false
tecnomec.ch,https://www.tecnomec.ch/,,WordPress|Elementor,false,false,false
egem.cz,https://wwwx.egem.cz/,,WordPress|Elementor,false,false,false
lorem.org,https://www.lorem.org/,,WordPress|Divi|Yoast SEO,false,false,false
tsukuruhitoniainiiku.jp,https://www.tsukuruhitoniainiiku.jp/,,WordPress,false,false,false
thefresh.co.uk,https://www.thefresh.co.uk/,,WordPress,false,false,false
oleytibbiurunler.com,https://www.oleytibbiurunler.com/,,WordPress|WooCommerce|Elementor,false,false,true
rsgroup-realestate.com,https://www.rsgroup-realestate.com/,,WordPress,false,false,false
tcmpraktijkrotterdam.nl,https://www.tcmpraktijkrotterdam.nl/,,WordPress|Elementor|Yoast SEO,false,false,false
ironwoodatepoca.com,https://www.ironwoodatepoca.com/,,WordPress|Yoast SEO,false,false,false
nbs-system.com,https://www.nbs-system.com/,,WordPress|Yoast SEO,false,false,false
pitbulltowinglasvegas.com,https://www.pitbulltowinglasvegas.com/,,WordPress|Elementor,false,false,false
scheuberag.ch,https://www.scheuberag.ch/,,WordPress|Yoast SEO,false,false,false
editor.ru,https://www.editor.ru/,,WordPress,false,false,false
novastar.net,https://www.novastar.net/,,WordPress,false,false,false
tanshouseca.com,https://www.tanshouseca.com/,,WordPress|Divi|Yoast SEO,false,false,false
retrosega.com,https://www.retrosega.com/,,WordPress,false,false,false
pepperitmarketing.com,https://www.pepperitmarketing.com/,,WordPress|Yoast SEO,false,false,false
soltam.co.il,https://www.soltam.co.il/,,WooCommerce|WordPress|Yoast SEO,false,false,true
rockyridge.org,https://www.rockyridge.org/,,WooCommerce|WordPress,false,false,true
kflex-izolace.cz,https://www.kflex-izolace.cz/,,WordPress|Yoast SEO,false,false,false
ststephensfairfax.org,https://www.ststephensfairfax.org/,,WordPress|Yoast SEO,false,false,false
ancot.org,https://www.ancot.org/,,WordPress|Yoast SEO,false,false,false
ovrotveshavot.co.il,https://www.ovrotveshavot.co.il/,,WordPress|Elementor|Yoast SEO,false,false,false
ranchomirageeyecare.com,https://www.ranchomirageeyecare.com/,,WordPress,false,false,false
xn--diseowebmurcia1-1qb.es,https://www.xn--diseowebmurcia1-1qb.es/,,WordPress|Divi|Yoast SEO,false,false,false
xn--elmasnoucomer-ugb.cat,https://www.xn--elmasnoucomer-ugb.cat/,,WordPress,false,false,false
smart-tunisia-taxi.com,https://www.smart-tunisia-taxi.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
smart-pilates-lyon.fr,https://www.smart-pilates-lyon.fr/,,WordPress|Divi|Yoast SEO,false,false,false
orthodonticslimited.com,https://www.orthodonticslimited.com/,,WordPress|Elementor|Yoast SEO,false,false,false
swanswee.com,https://www.swanswee.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
puntacanalimotransfer.com,https://www.puntacanalimotransfer.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
kartehamburg.com,https://www.kartehamburg.com/,,WordPress,false,false,false
rugbyhalf.com,https://www.rugbyhalf.com/,,WooCommerce|WordPress|Divi,false,false,true
kpiinstitute.org,https://www.kpiinstitute.org/,,WordPress|Yoast SEO|Issuu,true,false,false
hotelmultatuli.nl,https://www.hotelmultatuli.nl/,,WordPress|Yoast SEO,false,false,false
royal-house.co.jp,https://www.royal-house.co.jp/,,WordPress|Yoast SEO,false,false,false
sunset.nl,https://www.sunset.nl/,,WordPress,false,false,false
zavolantem.cz,https://www.zavolantem.cz/,,WordPress,false,false,false
logicalresources.com,https://www.logicalresources.com/,,WordPress|Elementor,false,false,false
spacetoemerge.com,https://www.spacetoemerge.com/,,WordPress,false,false,false
ptoosb.org.tr,https://www.ptoosb.org.tr/,,WordPress|Yoast SEO,false,false,false
tranquiltherapywellness.com,https://www.tranquiltherapywellness.com/,,WordPress|Elementor|Yoast SEO,false,false,false
ragdollbabies.de,https://www.ragdollbabies.de/,,WordPress,false,false,false
snipercontent.ru,https://snipercontent.ru/,,WordPress|Yoast SEO,false,false,false
movntec.com,https://www.movntec.com/,,WordPress|Yoast SEO,false,false,false
tmem.jp,https://www.tmem.jp/,,WordPress,false,false,false
melbourneneurologyandpsychiatry.com.au,https://www.melbourneneurologyandpsychiatry.com.au/,,WordPress|Yoast SEO,false,false,false
melaseccapressoffice.it,https://www.melaseccapressoffice.it/,,WordPress|Yoast SEO,false,false,false
techforgood.net,https://www.techforgood.net/,,WordPress|Elementor|Yoast SEO,false,false,false
rbl.ch,https://www.rbl.ch/,,WordPress|Yoast SEO,false,false,false
santestcfa.fr,https://www.santestcfa.fr/,,WordPress|Yoast SEO,false,false,false
swiftsmsgateway.com,https://www.swiftsmsgateway.com/,,WordPress,false,false,false
saint-germain-sur-rhone.com,https://www.saint-germain-sur-rhone.com/,,WordPress,false,false,false
tortaswilly.cl,https://www.tortaswilly.cl/,,Elementor|WooCommerce|WordPress,false,false,true
worklygroup.com,https://worklygroup.com/,,WordPress|Elementor|Yoast SEO,false,false,false
thecharlottecondos.com,https://www.thecharlottecondos.com/,,WordPress|Yoast SEO,false,false,false
thesterlingdentist.com,https://www.thesterlingdentist.com/,,WordPress,false,false,false
norwestquarter.com.au,https://www.norwestquarter.com.au/,,WordPress|Yoast SEO,false,false,false
plazacentro.com.sv,https://www.plazacentro.com.sv/,,WordPress|Elementor,false,false,false
syna-music-consulting.com,https://www.syna-music-consulting.com/,,WordPress|Yoast SEO,false,false,false
lohuizerbrink-epe.nl,https://www.lohuizerbrink-epe.nl/,,WordPress|Elementor|Yoast SEO,false,false,false
zangtkd.com,https://zangtkd.com/,,WordPress|Yoast SEO,false,false,false
transavia-virtual.com,https://www.transavia-virtual.com/,,WordPress|Elementor|Yoast SEO,false,false,false
trulliexperience.eu,https://www.trulliexperience.eu/,,WordPress|Yoast SEO,false,false,false
matsuda-shikaiin.jp,https://www.matsuda-shikaiin.jp/,,WordPress,false,false,false
stickerlabeljakarta.com,https://www.stickerlabeljakarta.com/,,WordPress,false,false,false
stiegeler.de,https://www.stiegeler.de/,,WordPress|Elementor|Yoast SEO,false,false,false
osteriaarbustico.it,https://www.osteriaarbustico.it/,,WordPress|WooCommerce,false,false,true
tuftlaw.com,https://www.tuftlaw.com/,,WordPress|Yoast SEO,false,false,false
tourmaline-hbw.nl,https://www.tourmaline-hbw.nl/,,WordPress|Yoast SEO,false,false,false
rg-paderborn.de,https://www.rg-paderborn.de/,,WordPress,false,false,false
taxbanter.com.au,https://www.taxbanter.com.au/,,WordPress|Elementor|Yoast SEO,false,false,false
taxi365.dk,https://www.taxi365.dk/,,WordPress|Elementor|Yoast SEO,false,false,false
thermowhite.cz,https://www.thermowhite.cz/,,Elementor|WordPress,false,false,false
studio-doc.it,https://www.studio-doc.it/,,WordPress,false,false,false
trafopsu.com,https://www.trafopsu.com/,,WordPress|Elementor,false,false,false
arcapharma.com,https://www.arcapharma.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
pers.com.pl,https://www.pers.com.pl/,,WordPress|Elementor|Yoast SEO,false,false,false
daiduongad.com.vn,https://xanh.daiduongad.com.vn/,,WordPress|WooCommerce,false,false,true
yoan.ru,https://yoan.ru/,,WordPress|Yoast SEO,false,false,false
sjpmoto.co.uk,https://www.sjpmoto.co.uk/,,WordPress|Yoast SEO,false,false,false
thepostemail.com,https://www.thepostemail.com/,,WordPress|Yoast SEO,false,false,false
northernmarking.com,https://www.northernmarking.com/,,WordPress|Elementor,false,false,false
thekotivillageresort.com,https://www.thekotivillageresort.com/,,Elementor|WordPress|Yoast SEO,false,false,false
scallimurphy.com,https://www.scallimurphy.com/,,WordPress,false,false,false
volailles-de-la-ferme.com,https://www.volailles-de-la-ferme.com/,,WordPress,false,false,false
skillingemissionshus.se,https://www.skillingemissionshus.se/,,WordPress|Divi,false,false,false
halukilhan.com,https://www.halukilhan.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
j1duluth.com,https://www.j1duluth.com/,,WordPress|Divi|Yoast SEO,false,false,false
proulxoilandpropane.com,https://www.proulxoilandpropane.com/,,WordPress|Elementor|Yoast SEO,false,false,false
u-shien.jp,https://www.u-shien.jp/,,WordPress,false,false,false
sardinie-info.nl,https://www.sardinie-info.nl/,,WordPress,false,false,false
northsilver.fi,https://www.northsilver.fi/,,WordPress|Divi|Yoast SEO,false,false,false
sgmoneymatters.com,https://www.sgmoneymatters.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
stormlabuk.com,https://www.stormlabuk.com/,,WordPress|WooCommerce|Elementor,false,false,true
storrvik.no,https://www.storrvik.no/,,WordPress,false,false,false
ginzabiyou-shika.com,https://www.ginzabiyou-shika.com/,,WordPress,false,false,false
gioielleria-emmeoro.it,https://www.gioielleria-emmeoro.it/,,WooCommerce|WordPress|Yoast SEO,false,false,true
ymca.org.hk,https://wyc.ymca.org.hk/,,WordPress|Elementor,false,false,false
stuntplayers.com,https://www.stuntplayers.com/,,WordPress|WooCommerce,false,false,true
zwerverraalte.nl,https://zwerverraalte.nl/,,WordPress|Divi,false,false,false
theacoustic.com,https://www.theacoustic.com/,,WordPress,false,false,false
xplorerecovery.com,https://xplorerecovery.com/,,WordPress|Elementor,false,false,false
mazet-batiment.com,https://www.mazet-batiment.com/,,WordPress,false,false,false
standardlabs.com,https://www.standardlabs.com/,,WordPress|Elementor|Yoast SEO,false,false,false
olsonpoolsandspas.com,https://www.olsonpoolsandspas.com/,,WordPress|Divi|Yoast SEO,false,false,false
praxis-erbersdobler.de,https://www.praxis-erbersdobler.de/,,WordPress,false,false,false
transtrapermada.com,https://www.transtrapermada.com/,,WordPress,false,false,false
stephanie-hubsch.fr,https://www.stephanie-hubsch.fr/,,WordPress|WooCommerce|Divi|Yoast SEO,false,false,true
woodlands.edu.uy,https://www.woodlands.edu.uy/,,WordPress,false,false,false
samratindia.in,https://www.samratindia.in/,,WordPress|Divi|Yoast SEO,false,false,false
samratbuildingsupply.com,https://www.samratbuildingsupply.com/,,Elementor|WooCommerce|WordPress,false,false,true
zanneio.com,https://www.zanneio.com/,,WordPress,false,false,false
tlusc.com,https://www.tlusc.com/,,WordPress,false,false,false
warmtebouw.nl,https://www.warmtebouw.nl/,,WordPress|Yoast SEO,false,false,false
integtests.com,https://www.integtests.com/,,WordPress|Yoast SEO,false,false,false
qldschoolholiday.com.au,https://www.qldschoolholiday.com.au/,,WordPress|Yoast SEO,false,false,false
sydmech.com.au,https://www.sydmech.com.au/,,WordPress,false,false,false
useunolar.com.br,https://www.useunolar.com.br/,,WordPress,false,false,false
sitederencontrequebec.ca,https://www.sitederencontrequebec.ca/,,WordPress|WooCommerce|Divi,false,false,true
ota-kodomo-cl.com,https://www.ota-kodomo-cl.com/,,WordPress,false,false,false
spppadscreen.com,https://www.spppadscreen.com/,,WooCommerce|WordPress|Yoast SEO,false,false,true
hendrikahoeve.com,https://www.hendrikahoeve.com/,,WordPress|Elementor|Yoast SEO,false,false,false
suntour-paca.fr,https://www.suntour-paca.fr/,,WordPress,false,false,false
questbowhunting.com,https://www.questbowhunting.com/,,WordPress|Divi|Yoast SEO,false,false,false
questionidorecchio.it,https://www.questionidorecchio.it/,,WordPress|Yoast SEO,false,false,false
sportpress.it,https://www.sportpress.it/,,WordPress,false,false,false
viajesbilbaoexpress.com,https://www.viajesbilbaoexpress.com/,,WordPress|Divi|Yoast SEO,false,false,false
unionofegoists.com,https://www.unionofegoists.com/,,WordPress,false,false,false
webtanguide.jp,https://www.webtanguide.jp/,,WordPress,false,false,false
wlj.co.jp,https://wlj.co.jp/,,WordPress,false,false,false
tsmcentar.rs,https://www.tsmcentar.rs/,,Elementor|WordPress|WooCommerce|Yoast SEO,false,false,true
ristorantebaleno.com,https://www.ristorantebaleno.com/,,WordPress|Yoast SEO,false,false,false
slat.asso.fr,https://www.slat.asso.fr/,,WordPress,false,false,false
mollificiobergamasco.com,https://www.mollificiobergamasco.com/,,WordPress|Yoast SEO,false,false,false
themumsandbabies.com,https://www.themumsandbabies.com/,,WordPress,false,false,false
parkinsonalicante.es,https://www.parkinsonalicante.es/,,WordPress|Elementor,false,false,false
studiomet.com,https://www.studiomet.com/,,WordPress|Yoast SEO,false,false,false
studiolegalepadula.it,https://www.studiolegalepadula.it/,,WordPress|Yoast SEO,false,false,false
scs5374.com,https://www.scs5374.com/,,WordPress,false,false,false
sportcourtnortherncalifornia.com,https://www.sportcourtnortherncalifornia.com/,,WordPress|Yoast SEO,false,false,false
sentieridisardegna.it,https://www.sentieridisardegna.it/,,WordPress|Yoast SEO,false,false,false
radionet-org.eu,https://www.radionet-org.eu/,,WordPress,false,false,false
wasteservices4u.com,https://www.wasteservices4u.com/,,WordPress|Yoast SEO,false,false,false
senautomarket.com,https://www.senautomarket.com/,,WordPress|WooCommerce|Elementor,false,false,true
tiberiowine.com,https://www.tiberiowine.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
silkevanbeuningen.de,https://www.silkevanbeuningen.de/,,WordPress,false,false,false
tim-industrie.fr,https://www.tim-industrie.fr/,,WordPress|Yoast SEO,false,false,false
thecoverstory.com.au,https://www.thecoverstory.com.au/,,WooCommerce|WordPress|Divi|Yoast SEO,false,false,true
synido.cn,https://www.synido.cn/,,WordPress|Elementor,false,false,false
vivirseguros.web.ve,https://www.vivirseguros.web.ve/,,WordPress|Elementor,false,false,false
tomandbunny.com,https://www.tomandbunny.com/,,WordPress|Yoast SEO,false,false,false
venturephotography.com.hk,https://www.venturephotography.com.hk/,,WordPress|WooCommerce|Yoast SEO,false,false,true
ugkimmanuel.nl,https://www.ugkimmanuel.nl/,,WordPress|Yoast SEO,false,false,false
topmozaiek24.nl,https://www.topmozaiek24.nl/,,WordPress|WooCommerce|Yoast SEO,false,false,true
asbaratas.com.br,https://asbaratas.com.br/,,WordPress|WooCommerce,false,false,true
serigrafiaeffebipadova.com,https://www.serigrafiaeffebipadova.com/,,WooCommerce|WordPress,false,false,true
sermatica.it,https://www.sermatica.it/,,WordPress|Yoast SEO,false,false,false
nauticaravaning.com,https://www.nauticaravaning.com/,,WordPress|WooCommerce|Yoast SEO,false,false,true
terra-beka.fr,https://www.terra-beka.fr/,,WordPress|Elementor|Yoast SEO,false,false,false
tahoemagazine.com,https://www.tahoemagazine.com/,,WordPress,false,false,false
splasharts.com,https://www.splasharts.com/,,WordPress,false,false,false
re-gista.co.jp,https://www.re-gista.co.jp/,,WordPress,false,false,false
nikweis.com,https://www.nikweis.com/,,WordPress|Yoast SEO,false,false,false
weatherstations.co.uk,https://www.weatherstations.co.uk/,,WordPress|Yoast SEO,false,false,false
traveltimecyprus.com,https://www.traveltimecyprus.com/,,WordPress,false,false,false
xoilac.army,https://xoilac.army/,,WordPress,false,false,false
sawerribee.catholic.edu.au,https://www.sawerribee.catholic.edu.au/,,WordPress,false,false,false
socialnews.it,https://www.socialnews.it/,,Elementor|WordPress|Yoast SEO,false,false,false
shizuoka.ac.jp,https://www.srd.shizuoka.ac.jp/,,WordPress,false,false,false
reflectionsofnaturelandscape.com,https://www.reflectionsofnaturelandscape.com/,,WordPress|Yoast SEO,false,false,false
reformasintegralesgava.com,https://www.reformasintegralesgava.com/,,WordPress,false,false,false
mossvalesuzuki.com.au,https://www.mossvalesuzuki.com.au/,,WordPress,false,false,false
vonbergens.com,https://www.vonbergens.com/,,WordPress|Divi,false,false,false
theatermakerijstorm.nl,https://www.theatermakerijstorm.nl/,,WordPress,false,false,false
offres-d-emploi.info,https://www.offres-d-emploi.info/,,WordPress,false,false,false
prosperecompanies.com,https://www.prosperecompanies.com/,,WordPress,false,false,false
